strategy,rps,second,n_runs,mean_total_pods,stddev_total_pods
istio,700,99,10,18.7000,1.7670
istio,700,100,10,18.7000,1.7670
istio,700,101,10,18.7000,1.7670
istio,700,102,10,18.7000,1.7670
istio,700,103,10,18.7000,1.7670
istio,700,104,10,18.7000,1.7670
istio,700,105,10,19.8000,1.5492
istio,700,106,10,21.1000,2.0790
istio,700,107,10,21.3000,2.2632
istio,700,108,10,21.3000,2.2632
istio,700,109,10,21.3000,2.2632
istio,700,110,10,21.3000,2.2632
istio,700,111,10,21.3000,2.2632
istio,700,112,10,21.3000,2.2632
istio,700,113,10,21.3000,2.2632
istio,700,114,10,21.3000,2.2632
istio,700,115,10,21.3000,2.2632
istio,700,116,10,21.3000,2.2632
istio,700,117,10,21.3000,2.2632
istio,700,118,10,21.3000,2.2632
istio,700,119,10,21.5000,2.2236
st5-AttUpd,800,0,10,6.0000,0.0000
st5-AttUpd,800,1,10,6.0000,0.0000
st5-AttUpd,800,2,10,6.0000,0.0000
st5-AttUpd,800,3,10,6.0000,0.0000
st5-AttUpd,800,4,10,6.0000,0.0000
st5-AttUpd,800,5,10,6.0000,0.0000
st5-AttUpd,800,6,10,6.0000,0.0000
st5-AttUpd,800,7,10,6.0000,0.0000
st5-AttUpd,800,8,10,6.0000,0.0000
st5-AttUpd,800,9,10,6.0000,0.0000
st5-AttUpd,800,10,10,6.0000,0.0000
st5-AttUpd,800,11,10,6.0000,0.0000
st5-AttUpd,800,12,10,6.0000,0.0000
st5-AttUpd,800,13,10,6.0000,0.0000
st5-AttUpd,800,14,10,6.0000,0.0000
st5-AttUpd,800,15,10,6.0000,0.0000
st5-AttUpd,800,16,10,6.0000,0.0000
st5-AttUpd,800,17,10,6.0000,0.0000
st5-AttUpd,800,18,10,6.0000,0.0000
st5-AttUpd,800,19,10,6.0000,0.0000
st5-AttUpd,800,20,10,6.0000,0.0000
st5-AttUpd,800,21,10,6.0000,0.0000
st5-AttUpd,800,22,10,6.0000,0.0000
st5-AttUpd,800,23,10,6.0000,0.0000
st5-AttUpd,800,24,10,6.0000,0.0000
st5-AttUpd,800,25,10,6.1000,0.3162
st5-AttUpd,800,26,10,6.1000,0.3162
st5-AttUpd,800,27,10,6.1000,0.3162
st5-AttUpd,800,28,10,6.2000,0.4216
st5-AttUpd,800,29,10,6.7000,1.2517
st5-AttUpd,800,30,10,7.7000,1.9465
st5-AttUpd,800,31,10,9.2000,1.8135
st5-AttUpd,800,32,10,9.5000,1.7795
st5-AttUpd,800,33,10,9.5000,1.7795
st5-AttUpd,800,34,10,9.5000,1.7795
st5-AttUpd,800,35,10,9.5000,1.7795
st5-AttUpd,800,36,10,9.5000,1.7795
st5-AttUpd,800,37,10,9.5000,1.7795
st5-AttUpd,800,38,10,9.5000,1.7795
st5-AttUpd,800,39,10,9.5000,1.7795
st5-AttUpd,800,40,10,10.0000,1.6997
st5-AttUpd,800,41,10,10.0000,1.6997
st5-AttUpd,800,42,10,10.0000,1.6997
st5-AttUpd,800,43,10,10.0000,1.6997
st5-AttUpd,800,44,10,10.1000,1.4491
st5-AttUpd,800,45,10,10.8000,1.1353
st5-AttUpd,800,46,10,11.2000,0.7888
st5-AttUpd,800,47,10,11.2000,0.7888
st5-AttUpd,800,48,10,11.2000,0.7888
st5-AttUpd,800,49,10,11.2000,0.7888
st5-AttUpd,800,50,10,11.2000,0.7888
st5-AttUpd,800,51,10,11.2000,0.7888
st5-AttUpd,800,52,10,11.2000,0.7888
st5-AttUpd,800,53,10,11.2000,0.7888
st5-AttUpd,800,54,10,11.2000,0.7888
st5-AttUpd,800,55,10,11.2000,0.7888
st5-AttUpd,800,56,10,11.2000,0.7888
st5-AttUpd,800,57,10,11.2000,0.7888
st5-AttUpd,800,58,10,11.2000,0.7888
st5-AttUpd,800,59,10,11.2000,0.7888
st5-AttUpd,800,60,10,11.6000,1.0750
st5-AttUpd,800,61,10,11.7000,1.1595
st5-AttUpd,800,62,10,11.9000,0.9944
st5-AttUpd,800,63,10,11.9000,0.9944
st5-AttUpd,800,64,10,11.9000,0.9944
st5-AttUpd,800,65,10,11.9000,0.9944
st5-AttUpd,800,66,10,11.9000,0.9944
st5-AttUpd,800,67,10,11.9000,0.9944
st5-AttUpd,800,68,10,11.9000,0.9944
st5-AttUpd,800,69,10,11.9000,0.9944
st5-AttUpd,800,70,10,12.2000,1.3984
st5-AttUpd,800,71,10,12.2000,1.3984
st5-AttUpd,800,72,10,12.2000,1.3984
st5-AttUpd,800,73,10,12.2000,1.3984
st5-AttUpd,800,74,10,12.6000,1.8379
st5-AttUpd,800,75,10,13.1000,2.0248
st5-AttUpd,800,76,10,14.2000,1.5492
st5-AttUpd,800,77,10,14.6000,1.7764
st5-AttUpd,800,78,10,14.6000,1.7764
st5-AttUpd,800,79,10,14.6000,1.7764
st5-AttUpd,800,80,10,14.6000,1.7764
st5-AttUpd,800,81,10,14.6000,1.7764
st5-AttUpd,800,82,10,14.6000,1.7764
st5-AttUpd,800,83,10,14.6000,1.7764
st5-AttUpd,800,84,10,14.6000,1.7764
st5-AttUpd,800,85,10,14.8000,1.9322
st5-AttUpd,800,86,10,15.0000,2.2608
st5-AttUpd,800,87,10,15.0000,2.2608
st5-AttUpd,800,88,10,15.0000,2.2608
st5-AttUpd,800,89,10,15.3000,2.4518
st5-AttUpd,800,90,10,16.0000,2.5820
st5-AttUpd,800,91,10,16.9000,2.4698
st5-AttUpd,800,92,10,16.9000,2.4698
st5-AttUpd,800,93,10,16.9000,2.4698
st5-AttUpd,800,94,10,16.9000,2.4698
st5-AttUpd,800,95,10,16.9000,2.4698
st5-AttUpd,800,96,10,16.9000,2.4698
st5-AttUpd,800,97,10,16.9000,2.4698
st5-AttUpd,800,98,10,16.9000,2.4698
st5-AttUpd,800,99,10,16.9000,2.4698
st5-AttUpd,800,100,10,16.9000,2.4698
st5-AttUpd,800,101,10,16.9000,2.4698
st5-AttUpd,800,102,10,16.9000,2.4698
st5-AttUpd,800,103,10,16.9000,2.4698
st5-AttUpd,800,104,10,17.1000,2.7264
st5-AttUpd,800,105,10,18.1000,2.1318
st5-AttUpd,800,106,10,18.3000,2.3118
st5-AttUpd,800,107,10,18.5000,2.2730
st5-AttUpd,800,108,10,18.5000,2.2730
st5-AttUpd,800,109,10,18.5000,2.2730
st5-AttUpd,800,110,10,18.5000,2.2730
st5-AttUpd,800,111,10,18.5000,2.2730
st5-AttUpd,800,112,10,18.5000,2.2730
st5-AttUpd,800,113,10,18.5000,2.2730
st5-AttUpd,800,114,10,18.5000,2.2730
st5-AttUpd,800,115,10,18.7000,2.4060
st5-AttUpd,800,116,10,18.7000,2.4060
st5-AttUpd,800,117,10,18.7000,2.4060
st5-AttUpd,800,118,10,18.8000,2.5734
st5-AttUpd,800,119,10,19.1000,2.7669
istio,800,0,10,6.0000,0.0000
istio,800,1,10,6.0000,0.0000
istio,800,2,10,6.0000,0.0000
istio,800,3,10,6.0000,0.0000
istio,800,4,10,6.0000,0.0000
istio,800,5,10,6.0000,0.0000
istio,800,6,10,6.0000,0.0000
istio,800,7,10,6.0000,0.0000
istio,800,8,10,6.0000,0.0000
istio,800,9,10,6.0000,0.0000
istio,800,10,10,6.0000,0.0000
istio,800,11,10,6.0000,0.0000
istio,800,12,10,6.0000,0.0000
istio,800,13,10,6.0000,0.0000
istio,800,14,10,6.0000,0.0000
istio,800,15,10,6.1000,0.3162
istio,800,16,10,6.3000,0.4830
istio,800,17,10,6.3000,0.4830
istio,800,18,10,6.3000,0.4830
istio,800,19,10,6.3000,0.4830
istio,800,20,10,6.3000,0.4830
istio,800,21,10,6.3000,0.4830
istio,800,22,10,6.3000,0.4830
istio,800,23,10,6.3000,0.4830
istio,800,24,10,6.3000,0.4830
istio,800,25,10,6.3000,0.4830
istio,800,26,10,6.3000,0.4830
istio,800,27,10,6.3000,0.4830
istio,800,28,10,6.3000,0.4830
istio,800,29,10,6.8000,1.3166
istio,800,30,10,8.2000,1.8135
istio,800,31,10,10.1000,1.6633
istio,800,32,10,10.6000,1.3499
istio,800,33,10,10.6000,1.3499
istio,800,34,10,10.6000,1.3499
istio,800,35,10,10.6000,1.3499
istio,800,36,10,10.6000,1.3499
istio,800,37,10,10.6000,1.3499
istio,800,38,10,10.6000,1.3499
istio,800,39,10,10.6000,1.3499
istio,800,40,10,10.6000,1.3499
istio,800,41,10,10.6000,1.3499
istio,800,42,10,10.6000,1.3499
istio,800,43,10,10.6000,1.3499
istio,800,44,10,10.8000,1.0328
istio,800,45,10,11.3000,1.1595
istio,800,46,10,11.7000,0.9487
istio,800,47,10,11.8000,0.9189
istio,800,48,10,11.8000,0.9189
istio,800,49,10,11.8000,0.9189
istio,800,50,10,11.8000,0.9189
istio,800,51,10,11.8000,0.9189
istio,800,52,10,11.8000,0.9189
istio,800,53,10,11.8000,0.9189
istio,800,54,10,11.8000,0.9189
istio,800,55,10,11.8000,0.9189
istio,800,56,10,11.8000,0.9189
istio,800,57,10,11.8000,0.9189
istio,800,58,10,11.8000,0.9189
istio,800,59,10,11.9000,0.8756
istio,800,60,10,12.2000,1.2293
istio,800,61,10,12.9000,1.5239
istio,800,62,10,12.9000,1.5239
istio,800,63,10,12.9000,1.5239
istio,800,64,10,12.9000,1.5239
istio,800,65,10,12.9000,1.5239
istio,800,66,10,12.9000,1.5239
istio,800,67,10,12.9000,1.5239
istio,800,68,10,12.9000,1.5239
istio,800,69,10,12.9000,1.5239
istio,800,70,10,12.9000,1.5239
istio,800,71,10,12.9000,1.5239
istio,800,72,10,12.9000,1.5239
istio,800,73,10,12.9000,1.5239
istio,800,74,10,13.2000,1.6193
istio,800,75,10,14.1000,2.0790
istio,800,76,10,14.9000,2.2336
istio,800,77,10,15.0000,2.2608
istio,800,78,10,15.0000,2.2608
istio,800,79,10,15.0000,2.2608
istio,800,80,10,15.0000,2.2608
istio,800,81,10,15.0000,2.2608
istio,800,82,10,15.0000,2.2608
istio,800,83,10,15.0000,2.2608
istio,800,84,10,15.0000,2.2608
istio,800,85,10,15.0000,2.2608
istio,800,86,10,15.0000,2.2608
istio,800,87,10,15.0000,2.2608
istio,800,88,10,15.0000,2.2608
istio,800,89,10,15.5000,2.0683
istio,800,90,10,16.5000,1.7795
istio,800,91,10,17.4000,2.0111
istio,800,92,10,17.6000,2.0656
istio,800,93,10,17.6000,2.0656
istio,800,94,10,17.6000,2.0656
istio,800,95,10,17.6000,2.0656
istio,800,96,10,17.6000,2.0656
istio,800,97,10,17.6000,2.0656
istio,800,98,10,17.6000,2.0656
istio,800,99,10,17.6000,2.0656
istio,800,100,10,17.6000,2.0656
istio,800,101,10,17.6000,2.0656
istio,800,102,10,17.6000,2.0656
istio,800,103,10,17.6000,2.0656
istio,800,104,10,18.0000,2.0000
istio,800,105,10,19.2000,2.2010
istio,800,106,10,20.5000,2.4152
istio,800,107,10,20.9000,2.8848
istio,800,108,10,20.9000,2.8848
istio,800,109,10,20.9000,2.8848
istio,800,110,10,20.9000,2.8848
istio,800,111,10,20.9000,2.8848
istio,800,112,10,20.9000,2.8848
istio,800,113,10,20.9000,2.8848
istio,800,114,10,20.9000,2.8848
istio,800,115,10,20.9000,2.8848
istio,800,116,10,20.9000,2.8848
istio,800,117,10,20.9000,2.8848
istio,800,118,10,20.9000,2.8848
istio,800,119,10,21.4000,2.5473
st5-AttUpd,900,0,10,6.0000,0.0000
st5-AttUpd,900,1,10,6.0000,0.0000
st5-AttUpd,900,2,10,6.0000,0.0000
st5-AttUpd,900,3,10,6.0000,0.0000
st5-AttUpd,900,4,10,6.0000,0.0000
st5-AttUpd,900,5,10,6.0000,0.0000
st5-AttUpd,900,6,10,6.0000,0.0000
st5-AttUpd,900,7,10,6.0000,0.0000
st5-AttUpd,900,8,10,6.0000,0.0000
st5-AttUpd,900,9,10,6.0000,0.0000
st5-AttUpd,900,10,10,6.0000,0.0000
st5-AttUpd,900,11,10,6.0000,0.0000
st5-AttUpd,900,12,10,6.0000,0.0000
st5-AttUpd,900,13,10,6.0000,0.0000
st5-AttUpd,900,14,10,6.0000,0.0000
st5-AttUpd,900,15,10,6.0000,0.0000
st5-AttUpd,900,16,10,6.1000,0.3162
st5-AttUpd,900,17,10,6.1000,0.3162
st5-AttUpd,900,18,10,6.1000,0.3162
st5-AttUpd,900,19,10,6.1000,0.3162
st5-AttUpd,900,20,10,6.1000,0.3162
st5-AttUpd,900,21,10,6.1000,0.3162
st5-AttUpd,900,22,10,6.1000,0.3162
st5-AttUpd,900,23,10,6.1000,0.3162
st5-AttUpd,900,24,10,6.1000,0.3162
st5-AttUpd,900,25,10,6.1000,0.3162
st5-AttUpd,900,26,10,6.1000,0.3162
st5-AttUpd,900,27,10,6.1000,0.3162
st5-AttUpd,900,28,10,6.1000,0.3162
st5-AttUpd,900,29,10,6.3000,0.4830
st5-AttUpd,900,30,10,7.4000,1.3499
st5-AttUpd,900,31,10,9.4000,1.8974
st5-AttUpd,900,32,10,10.0000,1.8856
st5-AttUpd,900,33,10,10.0000,1.8856
st5-AttUpd,900,34,10,10.0000,1.8856
st5-AttUpd,900,35,10,10.0000,1.8856
st5-AttUpd,900,36,10,10.0000,1.8856
st5-AttUpd,900,37,10,10.0000,1.8856
st5-AttUpd,900,38,10,10.0000,1.8856
st5-AttUpd,900,39,10,10.0000,1.8856
st5-AttUpd,900,40,10,10.0000,1.8856
st5-AttUpd,900,41,10,10.0000,1.8856
st5-AttUpd,900,42,10,10.0000,1.8856
st5-AttUpd,900,43,10,10.0000,1.8856
st5-AttUpd,900,44,10,10.0000,1.8856
st5-AttUpd,900,45,10,10.4000,1.9551
st5-AttUpd,900,46,10,11.1000,0.8756
st5-AttUpd,900,47,10,11.2000,0.7888
st5-AttUpd,900,48,10,11.2000,0.7888
st5-AttUpd,900,49,10,11.2000,0.7888
st5-AttUpd,900,50,10,11.2000,0.7888
st5-AttUpd,900,51,10,11.2000,0.7888
st5-AttUpd,900,52,10,11.2000,0.7888
st5-AttUpd,900,53,10,11.2000,0.7888
st5-AttUpd,900,54,10,11.2000,0.7888
st5-AttUpd,900,55,10,11.2000,0.7888
st5-AttUpd,900,56,10,11.2000,0.7888
st5-AttUpd,900,57,10,11.2000,0.7888
st5-AttUpd,900,58,10,11.2000,0.7888
st5-AttUpd,900,59,10,11.2000,0.7888
st5-AttUpd,900,60,10,11.7000,1.4181
st5-AttUpd,900,61,10,12.0000,1.6330
st5-AttUpd,900,62,10,12.0000,1.6330
st5-AttUpd,900,63,10,12.0000,1.6330
st5-AttUpd,900,64,10,12.0000,1.6330
st5-AttUpd,900,65,10,12.0000,1.6330
st5-AttUpd,900,66,10,12.0000,1.6330
st5-AttUpd,900,67,10,12.0000,1.6330
st5-AttUpd,900,68,10,12.0000,1.6330
st5-AttUpd,900,69,10,12.0000,1.6330
st5-AttUpd,900,70,10,12.0000,1.6330
st5-AttUpd,900,71,10,12.0000,1.6330
st5-AttUpd,900,72,10,12.0000,1.6330
st5-AttUpd,900,73,10,12.0000,1.6330
st5-AttUpd,900,74,10,12.1000,1.6633
st5-AttUpd,900,75,10,12.6000,1.4298
st5-AttUpd,900,76,10,13.8000,1.6865
st5-AttUpd,900,77,10,14.0000,1.8257
st5-AttUpd,900,78,10,14.0000,1.8257
st5-AttUpd,900,79,10,14.0000,1.8257
st5-AttUpd,900,80,10,14.0000,1.8257
st5-AttUpd,900,81,10,14.0000,1.8257
st5-AttUpd,900,82,10,14.0000,1.8257
st5-AttUpd,900,83,10,14.0000,1.8257
st5-AttUpd,900,84,10,14.0000,1.8257
st5-AttUpd,900,85,10,14.0000,1.8257
st5-AttUpd,900,86,10,14.0000,1.8257
st5-AttUpd,900,87,10,14.0000,1.8257
st5-AttUpd,900,88,10,14.0000,1.8257
st5-AttUpd,900,89,10,14.0000,1.8257
st5-AttUpd,900,90,10,14.9000,1.6633
st5-AttUpd,900,91,10,16.2000,1.4757
st5-AttUpd,900,92,10,16.3000,1.4181
st5-AttUpd,900,93,10,16.3000,1.4181
st5-AttUpd,900,94,10,16.3000,1.4181
st5-AttUpd,900,95,10,16.3000,1.4181
st5-AttUpd,900,96,10,16.3000,1.4181
st5-AttUpd,900,97,10,16.3000,1.4181
st5-AttUpd,900,98,10,16.3000,1.4181
st5-AttUpd,900,99,10,16.3000,1.4181
st5-AttUpd,900,100,10,16.3000,1.4181
st5-AttUpd,900,101,10,16.3000,1.4181
st5-AttUpd,900,102,10,16.3000,1.4181
st5-AttUpd,900,103,10,16.3000,1.4181
st5-AttUpd,900,104,10,16.4000,1.5055
st5-AttUpd,900,105,10,17.1000,1.9692
st5-AttUpd,900,106,10,18.0000,1.9437
st5-AttUpd,900,107,10,18.4000,2.0656
st5-AttUpd,900,108,10,18.4000,2.0656
st5-AttUpd,900,109,10,18.4000,2.0656
st5-AttUpd,900,110,10,18.4000,2.0656
st5-AttUpd,900,111,10,18.4000,2.0656
st5-AttUpd,900,112,10,18.4000,2.0656
st5-AttUpd,900,113,10,18.4000,2.0656
st5-AttUpd,900,114,10,18.4000,2.0656
st5-AttUpd,900,115,10,18.4000,2.0656
st5-AttUpd,900,116,10,18.4000,2.0656
st5-AttUpd,900,117,10,18.4000,2.0656
st5-AttUpd,900,118,10,18.4000,2.0656
st5-AttUpd,900,119,10,18.4000,2.0656
istio,900,0,10,6.0000,0.0000
istio,900,1,10,6.0000,0.0000
istio,900,2,10,6.0000,0.0000
istio,900,3,10,6.0000,0.0000
istio,900,4,10,6.0000,0.0000
istio,900,5,10,6.0000,0.0000
istio,900,6,10,6.0000,0.0000
istio,900,7,10,6.0000,0.0000
istio,900,8,10,6.0000,0.0000
istio,900,9,10,6.0000,0.0000
istio,900,10,10,6.0000,0.0000
istio,900,11,10,6.0000,0.0000
istio,900,12,10,6.0000,0.0000
istio,900,13,10,6.0000,0.0000
istio,900,14,10,6.0000,0.0000
istio,900,15,10,6.0000,0.0000
istio,900,16,10,6.2000,0.4216
istio,900,17,10,6.2000,0.4216
istio,900,18,10,6.2000,0.4216
istio,900,19,10,6.2000,0.4216
istio,900,20,10,6.2000,0.4216
istio,900,21,10,6.2000,0.4216
istio,900,22,10,6.2000,0.4216
istio,900,23,10,6.2000,0.4216
istio,900,24,10,6.2000,0.4216
istio,900,25,10,6.2000,0.4216
istio,900,26,10,6.2000,0.4216
istio,900,27,10,6.2000,0.4216
istio,900,28,10,6.2000,0.4216
istio,900,29,10,6.2000,0.4216
istio,900,30,10,7.6000,2.1187
istio,900,31,10,9.4000,2.5473
istio,900,32,10,10.1000,2.1833
istio,900,33,10,10.1000,2.1833
istio,900,34,10,10.1000,2.1833
istio,900,35,10,10.1000,2.1833
istio,900,36,10,10.1000,2.1833
istio,900,37,10,10.1000,2.1833
istio,900,38,10,10.1000,2.1833
istio,900,39,10,10.1000,2.1833
istio,900,40,10,10.1000,2.1833
istio,900,41,10,10.1000,2.1833
istio,900,42,10,10.1000,2.1833
istio,900,43,10,10.1000,2.1833
istio,900,44,10,10.1000,2.1833
istio,900,45,10,11.0000,1.4907
istio,900,46,10,11.5000,1.1785
istio,900,47,10,11.9000,0.9944
istio,900,48,10,11.9000,0.9944
istio,900,49,10,11.9000,0.9944
istio,900,50,10,11.9000,0.9944
istio,900,51,10,11.9000,0.9944
istio,900,52,10,11.9000,0.9944
istio,900,53,10,11.9000,0.9944
istio,900,54,10,11.9000,0.9944
istio,900,55,10,11.9000,0.9944
istio,900,56,10,11.9000,0.9944
istio,900,57,10,11.9000,0.9944
istio,900,58,10,11.9000,0.9944
istio,900,59,10,11.9000,0.9944
istio,900,60,10,12.5000,1.0801
istio,900,61,10,12.9000,1.5239
istio,900,62,10,12.9000,1.5239
istio,900,63,10,12.9000,1.5239
istio,900,64,10,12.9000,1.5239
istio,900,65,10,12.9000,1.5239
istio,900,66,10,12.9000,1.5239
istio,900,67,10,12.9000,1.5239
istio,900,68,10,12.9000,1.5239
istio,900,69,10,12.9000,1.5239
istio,900,70,10,12.9000,1.5239
istio,900,71,10,12.9000,1.5239
istio,900,72,10,12.9000,1.5239
istio,900,73,10,12.9000,1.5239
istio,900,74,10,12.9000,1.5239
istio,900,75,10,13.7000,2.1628
istio,900,76,10,14.8000,2.3944
istio,900,77,10,15.1000,2.3310
istio,900,78,10,15.1000,2.3310
istio,900,79,10,15.1000,2.3310
istio,900,80,10,15.1000,2.3310
istio,900,81,10,15.1000,2.3310
istio,900,82,10,15.1000,2.3310
istio,900,83,10,15.1000,2.3310
istio,900,84,10,15.1000,2.3310
istio,900,85,10,15.1000,2.3310
istio,900,86,10,15.1000,2.3310
istio,900,87,10,15.1000,2.3310
istio,900,88,10,15.1000,2.3310
istio,900,89,10,15.1000,2.3310
istio,900,90,10,16.0000,2.5386
istio,900,91,10,17.2000,2.5734
istio,900,92,10,17.3000,2.5841
istio,900,93,10,17.3000,2.5841
istio,900,94,10,17.3000,2.5841
istio,900,95,10,17.3000,2.5841
istio,900,96,10,17.3000,2.5841
istio,900,97,10,17.3000,2.5841
istio,900,98,10,17.3000,2.5841
istio,900,99,10,17.3000,2.5841
istio,900,100,10,17.3000,2.5841
istio,900,101,10,17.3000,2.5841
istio,900,102,10,17.3000,2.5841
istio,900,103,10,17.3000,2.5841
istio,900,104,10,17.3000,2.5841
istio,900,105,10,18.6000,2.9889
istio,900,106,10,20.1000,2.7669
istio,900,107,10,20.1000,2.7669
istio,900,108,10,20.3000,2.8694
istio,900,109,10,20.3000,2.8694
istio,900,110,10,20.3000,2.8694
istio,900,111,10,20.3000,2.8694
istio,900,112,10,20.3000,2.8694
istio,900,113,10,20.3000,2.8694
istio,900,114,10,20.3000,2.8694
istio,900,115,10,20.3000,2.8694
istio,900,116,10,20.3000,2.8694
istio,900,117,10,20.3000,2.8694
istio,900,118,10,20.3000,2.8694
istio,900,119,10,20.3000,2.8694
st5-AttUpd,1000,0,10,6.0000,0.0000
st5-AttUpd,1000,1,10,6.0000,0.0000
st5-AttUpd,1000,2,10,6.0000,0.0000
st5-AttUpd,1000,3,10,6.0000,0.0000
st5-AttUpd,1000,4,10,6.0000,0.0000
st5-AttUpd,1000,5,10,6.0000,0.0000
st5-AttUpd,1000,6,10,6.0000,0.0000
st5-AttUpd,1000,7,10,6.0000,0.0000
st5-AttUpd,1000,8,10,6.0000,0.0000
st5-AttUpd,1000,9,10,6.0000,0.0000
st5-AttUpd,1000,10,10,6.0000,0.0000
st5-AttUpd,1000,11,10,6.0000,0.0000
st5-AttUpd,1000,12,10,6.0000,0.0000
st5-AttUpd,1000,13,10,6.0000,0.0000
st5-AttUpd,1000,14,10,6.0000,0.0000
st5-AttUpd,1000,15,10,6.0000,0.0000
st5-AttUpd,1000,16,10,6.1000,0.3162
st5-AttUpd,1000,17,10,6.1000,0.3162
st5-AttUpd,1000,18,10,6.1000,0.3162
st5-AttUpd,1000,19,10,6.1000,0.3162
st5-AttUpd,1000,20,10,6.1000,0.3162
st5-AttUpd,1000,21,10,6.1000,0.3162
st5-AttUpd,1000,22,10,6.1000,0.3162
st5-AttUpd,1000,23,10,6.1000,0.3162
st5-AttUpd,1000,24,10,6.1000,0.3162
st5-AttUpd,1000,25,10,6.1000,0.3162
st5-AttUpd,1000,26,10,6.1000,0.3162
st5-AttUpd,1000,27,10,6.1000,0.3162
st5-AttUpd,1000,28,10,6.1000,0.3162
st5-AttUpd,1000,29,10,6.2000,0.4216
st5-AttUpd,1000,30,10,7.4000,1.8379
st5-AttUpd,1000,31,10,9.0000,1.6330
st5-AttUpd,1000,32,10,9.2000,1.8738
st5-AttUpd,1000,33,10,9.2000,1.8738
st5-AttUpd,1000,34,10,9.2000,1.8738
st5-AttUpd,1000,35,10,9.2000,1.8738
st5-AttUpd,1000,36,10,9.2000,1.8738
st5-AttUpd,1000,37,10,9.2000,1.8738
st5-AttUpd,1000,38,10,9.2000,1.8738
st5-AttUpd,1000,39,10,9.2000,1.8738
st5-AttUpd,1000,40,10,9.2000,1.8738
st5-AttUpd,1000,41,10,9.2000,1.8738
st5-AttUpd,1000,42,10,9.2000,1.8738
st5-AttUpd,1000,43,10,9.2000,1.8738
st5-AttUpd,1000,44,10,9.4000,2.1187
st5-AttUpd,1000,45,10,10.2000,1.7512
st5-AttUpd,1000,46,10,11.2000,1.0328
st5-AttUpd,1000,47,10,11.4000,0.9661
st5-AttUpd,1000,48,10,11.4000,0.9661
st5-AttUpd,1000,49,10,11.4000,0.9661
st5-AttUpd,1000,50,10,11.4000,0.9661
st5-AttUpd,1000,51,10,11.4000,0.9661
st5-AttUpd,1000,52,10,11.4000,0.9661
st5-AttUpd,1000,53,10,11.4000,0.9661
st5-AttUpd,1000,54,10,11.4000,0.9661
st5-AttUpd,1000,55,10,11.4000,0.9661
st5-AttUpd,1000,56,10,11.4000,0.9661
st5-AttUpd,1000,57,10,11.4000,0.9661
st5-AttUpd,1000,58,10,11.4000,0.9661
st5-AttUpd,1000,59,10,11.4000,0.9661
st5-AttUpd,1000,60,10,11.5000,0.8498
st5-AttUpd,1000,61,10,11.5000,0.8498
st5-AttUpd,1000,62,10,11.5000,0.8498
st5-AttUpd,1000,63,10,11.5000,0.8498
st5-AttUpd,1000,64,10,11.5000,0.8498
st5-AttUpd,1000,65,10,11.5000,0.8498
st5-AttUpd,1000,66,10,11.5000,0.8498
st5-AttUpd,1000,67,10,11.5000,0.8498
st5-AttUpd,1000,68,10,11.5000,0.8498
st5-AttUpd,1000,69,10,11.5000,0.8498
st5-AttUpd,1000,70,10,11.5000,0.8498
st5-AttUpd,1000,71,10,11.5000,0.8498
st5-AttUpd,1000,72,10,11.5000,0.8498
st5-AttUpd,1000,73,10,11.5000,0.8498
st5-AttUpd,1000,74,10,11.7000,0.9487
st5-AttUpd,1000,75,10,12.9000,1.4491
st5-AttUpd,1000,76,10,13.4000,1.6465
st5-AttUpd,1000,77,10,13.4000,1.6465
st5-AttUpd,1000,78,10,13.4000,1.6465
st5-AttUpd,1000,79,10,13.4000,1.6465
st5-AttUpd,1000,80,10,13.4000,1.6465
st5-AttUpd,1000,81,10,13.4000,1.6465
st5-AttUpd,1000,82,10,13.4000,1.6465
st5-AttUpd,1000,83,10,13.4000,1.6465
st5-AttUpd,1000,84,10,13.4000,1.6465
st5-AttUpd,1000,85,10,13.4000,1.6465
st5-AttUpd,1000,86,10,13.4000,1.6465
st5-AttUpd,1000,87,10,13.4000,1.6465
st5-AttUpd,1000,88,10,13.5000,1.7159
st5-AttUpd,1000,89,10,13.7000,1.8886
st5-AttUpd,1000,90,10,15.6000,2.1187
st5-AttUpd,1000,91,10,16.2000,1.9322
st5-AttUpd,1000,92,10,16.3000,1.9465
st5-AttUpd,1000,93,10,16.3000,1.9465
st5-AttUpd,1000,94,10,16.3000,1.9465
st5-AttUpd,1000,95,10,16.3000,1.9465
st5-AttUpd,1000,96,10,16.3000,1.9465
st5-AttUpd,1000,97,10,16.3000,1.9465
st5-AttUpd,1000,98,10,16.3000,1.9465
st5-AttUpd,1000,99,10,16.3000,1.9465
st5-AttUpd,1000,100,10,16.3000,1.9465
st5-AttUpd,1000,101,10,16.3000,1.9465
st5-AttUpd,1000,102,10,16.3000,1.9465
st5-AttUpd,1000,103,10,16.3000,1.9465
st5-AttUpd,1000,104,10,16.5000,2.0683
st5-AttUpd,1000,105,10,17.6000,1.8379
st5-AttUpd,1000,106,10,18.2000,1.6865
st5-AttUpd,1000,107,10,18.2000,1.6865
st5-AttUpd,1000,108,10,18.2000,1.6865
st5-AttUpd,1000,109,10,18.2000,1.6865
st5-AttUpd,1000,110,10,18.2000,1.6865
st5-AttUpd,1000,111,10,18.2000,1.6865
st5-AttUpd,1000,112,10,18.2000,1.6865
st5-AttUpd,1000,113,10,18.2000,1.6865
st5-AttUpd,1000,114,10,18.2000,1.6865
